weibo_id,pagerank1,in_degree1,all_degree1,out_degree1,bi_degree1,pagerank2,in_degree2,all_degree2,out_degree2,bi_degree2,wordlenth,content_category,release_time,Hashtag,mention,choujiang,depthT26,depthT59,depthT58,depthT60,depthT75,depthT195,depthT315,depthT435,depthT555,depthT675,depthT795,depthT915,depthT1035,depthT1155,depthT1275,depthT1395,depthT1515,depthT1635,depthT1755,depthT1875,depthT1995,depthT2115,depthT2235,depthT2355,depthT2475,depthT2595,depthT2715,depthT2835,depthT2955,depthT3075,depthT3195,depthT3315,depthT3435,depthT3555,depthT3675,depthT3795,depthT3915,depthT4035,depthT4155,depthT4275
3875369700357154,782.5210000000003,25158,25209,116,65,2553.35,6096,5543,4,0,65,6,13.433333333299998,0,0,0,1,1,1,1,1.0878900289535522,1.5962237119674683,1.8226686716079712,1.9441477060317993,2.0289015769958496,2.1010541915893555,2.0711209774017334,2.0998342037200928,2.181796073913574,2.1622610092163086,2.2159698009490967,2.2341597080230713,2.301069736480713,2.2291102409362793,2.2525320053100586,2.1937737464904785,2.2544503211975098,2.4088451862335205,2.3813605308532715,2.2738821506500244,2.338143825531006,2.4466066360473633,2.4335694313049316,2.375692844390869,2.315922975540161,2.339986801147461,2.4471683502197266,2.6200814247131348,2.545646905899048,2.5293638706207275,2.5269148349761963,2.4379265308380127,2.549621105194092,2.32798433303833,2.4708364009857178,2.4574756622314453
3959710031299293,511.38199999999995,107372,107393,70,49,1502.34,6982,6720,18,2,109,5,7.083333333330001,0,0,0,1,1,1,1,1.085890293121338,1.7951464653015137,1.9762881994247437,2.242422580718994,2.4784815311431885,2.3087358474731445,2.343306064605713,2.44427490234375,2.3295440673828125,2.5425851345062256,2.572077751159668,2.3790385723114014,2.504197835922241,2.5819754600524902,2.574370861053467,2.5893399715423584,2.5353190898895264,2.6109349727630615,2.589388608932495,2.780689001083374,2.8266899585723877,2.7433314323425293,2.7019832134246826,2.597031354904175,2.4935460090637207,2.5591225624084473,2.6340878009796143,2.6402182579040527,2.5784695148468018,2.7158713340759277,2.701221466064453,2.549177646636963,2.7135636806488037,2.8152308464050293,2.663006544113159,2.670973062515259
3932917791383226,5.84194,1529,1582,66,13,606.501,3086,2086,11,4,192,7,8.7,1,0,0,1,2,2,2,2.0842437744140625,2.8692638874053955,3.215106964111328,3.4236114025115967,3.736948251724243,3.743300676345825,3.8093883991241455,3.800945997238159,3.7570128440856934,4.045658111572266,3.779710531234741,3.7652852535247803,3.934185743331909,3.976140022277832,3.9094393253326416,3.7811834812164307,3.749960422515869,3.8910324573516846,3.930183172225952,3.997945785522461,4.0113019943237305,4.034249782562256,3.752039909362793,3.73842191696167,3.765446662902832,3.7931551933288574,3.748770236968994,3.80903959274292,3.8954217433929443,3.8243539333343506,3.6250860691070557,3.8181307315826416,3.6211185455322266,3.7637410163879395,3.685969829559326,3.571378469467163
3937633409819764,977.9739999999999,156141,156174,62,29,9661.66,14610,9839,9,1,414,0,9.0,1,0,0,1,1,1,1,1.0869014263153076,1.504043459892273,1.7077919244766235,1.805342197418213,2.0248026847839355,1.9486562013626099,1.952671766281128,1.9552282094955444,1.8823792934417725,1.9673022031784058,1.8842357397079468,1.891592264175415,2.0271177291870117,2.019914150238037,2.03993558883667,1.9006961584091187,1.9791334867477417,2.0324349403381348,1.972826361656189,2.020920991897583,1.9901663064956665,1.937676191329956,1.9694722890853882,1.9185060262680054,1.8735815286636353,2.026228427886963,1.9311667680740356,1.9616953134536743,1.9457073211669922,1.9590630531311035,2.009540557861328,2.0874743461608887,2.0333251953125,1.97172212600708,2.0307483673095703,2.0139718055725098
3867103578411828,613.431,119399,119473,181,107,105.994,774,771,0,0,84,9,18.0,0,0,0,2,3,3,3,3.0750415325164795,3.666731595993042,3.9959299564361572,4.116530418395996,4.263424873352051,4.274156093597412,4.192593574523926,4.3224968910217285,4.378582954406738,4.43476676940918,4.438615322113037,4.41716194152832,4.3234453201293945,4.551754474639893,4.463134288787842,4.5323052406311035,4.6705641746521,4.556022644042969,4.295614242553711,4.474027156829834,4.579045295715332,4.541226863861084,4.391129493713379,4.515314102172852,4.422894477844238,4.385689735412598,4.600642204284668,4.494102478027344,4.29538106918335,4.4702301025390625,4.498506546020508,4.467433929443359,4.3221635818481445,4.4837965965271,4.492123126983643,4.425437927246094
3937433408202786,218.795,63745,64664,3072,2153,39538.5,257413,86313,282,4,94,8,19.75,1,0,0,1,2,2,2,2.0921499729156494,2.4006171226501465,2.6067960262298584,2.6158111095428467,2.56567120552063,2.595308303833008,2.729308605194092,2.8446426391601562,2.8847742080688477,2.9073121547698975,2.9096407890319824,2.966829299926758,3.0070393085479736,3.0578460693359375,3.0549862384796143,2.986708641052246,3.05981707572937,3.026362657546997,3.081284523010254,3.013967990875244,3.0067005157470703,3.0553529262542725,3.0673909187316895,3.0479896068573,3.1395480632781982,3.1771833896636963,3.050010919570923,3.0808825492858887,3.051769256591797,3.1608023643493652,3.113835096359253,3.08636736869812,3.107410192489624,3.1250593662261963,3.116421937942505,3.086422920227051
3950455283978295,2310.84,476640,476737,247,150,15965.9,121753,103879,137,13,86,6,18.15,0,0,0,2,2,2,2,2.10209321975708,2.4962198734283447,2.751986503601074,2.7904186248779297,2.8018136024475098,2.7796499729156494,2.929018259048462,2.9848809242248535,3.0250675678253174,3.0859484672546387,3.100450038909912,3.075962781906128,3.067502498626709,3.116166353225708,3.1194908618927,3.1766746044158936,3.141664743423462,3.144487142562866,3.1949121952056885,3.1942949295043945,3.191751003265381,3.2289934158325195,3.144639730453491,3.1930055618286133,3.23172664642334,3.2565767765045166,3.2199530601501465,3.125654697418213,3.124443531036377,3.134230375289917,3.208231210708618,3.1986947059631348,3.1461403369903564,3.25252103805542,3.0698583126068115,3.1736948490142822
3927648478524834,25.2949,4504,4505,157,156,5699.27,8626,6304,1,1,85,9,19.7166666667,1,0,0,1,1,1,2,1.9425748586654663,2.49993634223938,2.702781915664673,2.838261127471924,2.895071029663086,2.991189479827881,3.077474594116211,3.4662325382232666,3.257856845855713,3.246572971343994,3.382148265838623,3.335949420928955,3.312986373901367,3.2261109352111816,3.3595244884490967,3.374316930770874,3.2871551513671875,3.340878486633301,3.403350353240967,3.335918664932251,3.3740456104278564,3.4025981426239014,3.446303367614746,3.3751816749572754,3.399553060531616,3.3379502296447754,3.3672003746032715,3.332239866256714,3.2485718727111816,3.327049732208252,3.35868501663208,3.300527572631836,3.363189935684204,3.4280929565429688,3.329780340194702,3.3097259998321533
3833432242887346,335.399,77620,77642,37,15,22932.7,130766,107631,23,2,257,6,20.0333333333,0,0,0,6,6,6,6,6.044774055480957,6.1303019523620605,6.19171667098999,6.220800399780273,6.193711280822754,6.1396870613098145,6.200199604034424,6.29372501373291,6.344283103942871,6.3564934730529785,6.197075366973877,6.230705738067627,6.272456169128418,6.296438217163086,6.247011661529541,6.246073246002197,6.233523845672607,6.179954528808594,6.32548189163208,6.309282302856445,6.271296977996826,6.267998695373535,6.315139293670654,6.256462574005127,6.241659164428711,6.255227565765381,6.267735958099365,6.269402503967285,6.321326732635498,6.2683563232421875,6.210964202880859,6.220828533172607,6.3359575271606445,6.296224117279053,6.245321273803711,6.3873186111450195
3896708066588306,218.795,63745,64664,3072,2153,39538.5,257413,86313,282,4,128,5,10.616666666699999,1,0,0,2,2,2,2,2.082437038421631,2.40567684173584,2.5790059566497803,2.6807453632354736,2.835143804550171,2.835200548171997,2.8439605236053467,2.895565986633301,2.9668548107147217,2.9590842723846436,2.994271993637085,3.002371311187744,3.0232560634613037,3.06184458732605,3.0790629386901855,3.102353811264038,3.077554225921631,3.0567421913146973,3.0689609050750732,3.0697264671325684,3.1083106994628906,3.072950839996338,3.086453437805176,3.1173155307769775,3.132711410522461,3.1631124019622803,3.1055266857147217,3.139517068862915,3.144641160964966,3.176013231277466,3.1609809398651123,3.178356409072876,3.1256535053253174,3.147592544555664,3.124115228652954,3.0889692306518555
3972173867243996,25.2348,6456,6470,15,1,2525.42,1295,898,0,0,250,6,16.5166666667,1,0,0,0,0,0,0,0.08194208145141602,0.5546281933784485,0.6111500263214111,0.8444693088531494,0.7838701009750366,0.8159682154655457,0.9550114870071411,1.037984848022461,0.9519648551940918,1.0749187469482422,1.3518083095550537,1.3549702167510986,1.2939701080322266,1.4175677299499512,1.2716039419174194,1.4046522378921509,1.287339210510254,1.565845012664795,1.3523328304290771,1.4334795475006104,1.5125585794448853,1.4637534618377686,1.553014874458313,1.5443373918533325,1.4452645778656006,1.492081880569458,1.6061903238296509,1.5728458166122437,1.7264409065246582,1.6148663759231567,1.4900076389312744,1.6511930227279663,1.6183080673217773,1.617258906364441,1.5458438396453857,1.6459972858428955
3923878344406988,33.4391,12441,12479,40,2,2383.73,21587,9516,7,1,362,2,10.0333333333,1,0,0,1,1,1,1,1.0719270706176758,1.350179672241211,1.5108062028884888,1.5471391677856445,1.6015655994415283,1.7569355964660645,1.6883759498596191,1.7743698358535767,1.7715603113174438,1.8285458087921143,1.8409085273742676,1.9459203481674194,1.8819681406021118,1.9125102758407593,1.8995851278305054,1.9171465635299683,1.9158122539520264,1.9138752222061157,1.9229986667633057,1.9834680557250977,1.9735701084136963,2.054705858230591,1.943115234375,2.0183768272399902,1.972999095916748,1.973788857460022,1.9450188875198364,2.0539307594299316,2.123307466506958,2.0987606048583984,2.0528135299682617,2.0820775032043457,2.01220703125,2.050022840499878,1.9668669700622559,2.040414333343506
3969217436398791,0.235408,15,76,69,8,167.46400000000003,1337,907,20,7,100,1,12.7333333333,1,0,0,2,3,3,3,3.167966842651367,4.6042351722717285,4.5466485023498535,4.9310479164123535,5.238621234893799,5.171551704406738,5.289525032043457,5.456549644470215,5.169693946838379,5.839673042297363,5.816686153411865,6.267088890075684,5.858720302581787,5.988434314727783,6.3836774826049805,6.051116466522217,5.870417594909668,6.057470321655273,5.756796836853027,6.371715545654297,6.390579700469971,6.19091272354126,5.99216890335083,6.342568874359131,6.13616943359375,5.723215103149414,6.376555919647217,6.359020709991455,6.286259651184082,6.026394844055176,6.355429649353027,6.348838806152344,6.5847320556640625,6.17266321182251,6.165811538696289,6.103233337402344
3809455424641490,8.57137,2232,2429,242,45,453.094,4682,3639,1,0,187,3,16.1,1,0,0,4,5,5,5,5.171306610107422,5.855317115783691,6.037012577056885,6.176035404205322,6.078516006469727,6.294821739196777,6.32120943069458,6.365123271942139,6.3913092613220215,6.422001361846924,6.376351356506348,6.42437744140625,6.295028209686279,6.325057029724121,6.306209564208984,6.220627307891846,6.385643005371094,6.189601898193359,6.251552581787109,6.322781562805176,6.251122951507568,6.146599292755127,6.1537322998046875,6.297298431396484,6.367493152618408,6.3424201011657715,6.307886123657227,6.19116735458374,6.306441307067871,6.279221534729004,6.344442367553711,6.234269618988037,6.0754313468933105,6.399777412414551,6.315086364746094,6.282337665557861
3869527102510722,356.548,101550,101581,162,131,25557.2,86519,63775,52,5,147,6,10.5,0,0,0,1,1,1,1,1.0704138278961182,1.4788858890533447,1.5847162008285522,1.710078239440918,1.7303636074066162,1.7679438591003418,1.769116997718811,1.8335766792297363,1.8554658889770508,1.847541332244873,1.8467602729797363,1.8799209594726562,1.8706743717193604,1.9308384656906128,1.9221240282058716,1.915485143661499,1.922084093093872,1.8773378133773804,1.9676700830459595,1.8977705240249634,1.8800714015960693,1.9228646755218506,1.9350281953811646,1.9566210508346558,1.950858235359192,1.9665093421936035,1.9403493404388428,1.976474404335022,1.9593722820281982,1.976929783821106,1.9698994159698486,1.9692291021347046,1.884528398513794,1.9633525609970093,1.9581156969070435,1.9927974939346313
3972491368257682,546.4119999999998,59303,59318,108,93,486.337,4556,4407,0,0,162,6,13.55,0,0,0,3,5,5,5,5.136082172393799,5.626153469085693,5.852315425872803,6.115927696228027,6.163565158843994,6.341783046722412,6.484508991241455,6.463776111602783,6.527545928955078,6.542050838470459,6.4594502449035645,6.399245262145996,6.401714324951172,6.444159030914307,6.375783443450928,6.409698963165283,6.546171188354492,6.494539260864258,6.445343494415283,6.475211143493652,6.458044528961182,6.534753799438477,6.4554572105407715,6.412980556488037,6.482668399810791,6.331898212432861,6.392051696777344,6.674844741821289,6.44663667678833,6.488365650177002,6.467556953430176,6.362033367156982,6.403375148773193,6.235281944274902,6.347731113433838,6.326022624969482
3942482012179997,245.62099999999998,27880,27881,83,82,40989.1,46863,39000,1,1,364,6,18.116666666700002,1,0,0,2,2,2,2,2.0608341693878174,2.4347004890441895,2.6756136417388916,2.7342348098754883,2.774014711380005,2.7942264080047607,2.739621162414551,2.751603841781616,2.8000662326812744,2.811072587966919,2.7505717277526855,2.6811134815216064,2.7295937538146973,2.8229312896728516,2.8461620807647705,2.8353536128997803,2.865368604660034,2.834371566772461,2.879298686981201,2.788193702697754,2.748199462890625,2.7497968673706055,2.7181949615478516,2.8819801807403564,2.928764820098877,2.9073033332824707,2.755642890930176,2.790649890899658,2.751877546310425,2.870220184326172,2.8159658908843994,2.8838744163513184,2.8571996688842773,2.8414833545684814,2.8275558948516846,2.8446266651153564
3816037680410589,364.726,21408,21532,271,147,2236.26,6881,5403,4,2,386,8,20.0333333333,1,0,0,3,3,3,3,3.0983469486236572,3.5207695960998535,3.724017381668091,3.7625510692596436,3.703662633895874,3.829163074493408,3.8336164951324463,3.937905788421631,3.923816442489624,4.055069923400879,4.122439384460449,3.9642529487609863,4.078912734985352,4.015990734100342,3.9402520656585693,3.9787237644195557,4.0548996925354,4.005777835845947,4.147054195404053,4.075460433959961,4.053226470947266,4.155853271484375,4.02424430847168,4.1804609298706055,4.179264545440674,4.164416313171387,4.110244274139404,4.112180709838867,4.193340301513672,4.313008785247803,4.286093711853027,4.09056282043457,4.131525993347168,4.202301025390625,4.125746726989746,4.113945007324219
3897810913574104,356.548,101550,101581,162,131,25557.2,86519,63775,52,5,87,6,11.666666666700001,0,0,0,2,2,2,2,2.077150344848633,2.3886332511901855,2.5133025646209717,2.630425453186035,2.617293357849121,2.6813206672668457,2.654717206954956,2.6700780391693115,2.658088207244873,2.652848958969116,2.693915367126465,2.6722822189331055,2.6554927825927734,2.7368104457855225,2.685617446899414,2.678912878036499,2.7230429649353027,2.7027623653411865,2.777780771255493,2.7037711143493652,2.638889789581299,2.6847941875457764,2.750314235687256,2.705068588256836,2.81351900100708,2.837489128112793,2.6405928134918213,2.7620484828948975,2.724332571029663,2.726952314376831,2.7314465045928955,2.7121620178222656,2.6848206520080566,2.747040033340454,2.683840751647949,2.72811222076416
3947884246391646,11.2864,974,1152,315,137,512.008,59094,591,32,6,282,4,15.8833333333,1,1,0,1,1,1,1,1.0522632598876953,1.1571277379989624,1.2823100090026855,1.213364601135254,1.106264591217041,1.1155179738998413,1.088308572769165,1.2204350233078003,1.1743295192718506,1.156572937965393,1.088119626045227,1.2196996212005615,1.1768343448638916,1.3278752565383911,1.2514452934265137,1.1848082542419434,1.2415788173675537,1.2182759046554565,1.3013440370559692,1.1313178539276123,1.113316297531128,1.2064552307128906,1.1470967531204224,1.1852318048477173,1.2424331903457642,1.2143774032592773,1.1644463539123535,1.2990474700927734,1.2642407417297363,1.2424097061157227,1.2723639011383057,1.199857473373413,1.1639807224273682,1.2729979753494263,1.1984845399856567,1.1869347095489502
3828056207069361,0.209011,26,145,140,21,5.2923800000000005,41,45,9,0,159,3,23.9833333333,1,0,0,0,1,1,1,1.171429991722107,1.9002429246902466,2.6213479042053223,2.694769859313965,3.4259374141693115,3.724280595779419,5.088985443115234,4.858895778656006,4.978918552398682,5.283519744873047,5.342217922210693,5.5299835205078125,5.363677501678467,5.3444342613220215,6.047354698181152,5.60545015335083,4.95866060256958,5.741178035736084,6.186915397644043,6.567484378814697,6.3813958168029785,6.385449409484863,6.392711639404297,5.916334629058838,6.940454483032227,5.39506196975708,6.6232123374938965,7.094792366027832,7.079961776733398,6.109332084655762,6.277689456939697,6.1885199546813965,8.663779258728027,6.820226192474365,8.428346633911133,9.055091857910156
3850208192322004,6.24137,445,495,123,73,65.4561,213,207,33,4,29,0,3.05,0,0,0,0,0,0,0,0.19434940814971924,1.0451855659484863,2.2807257175445557,3.1403415203094482,3.4429523944854736,3.939237117767334,4.631211280822754,4.973198413848877,4.772238731384277,4.988691329956055,5.736466407775879,5.110994815826416,5.5669755935668945,6.072547435760498,6.179012775421143,6.7004852294921875,5.345951080322266,5.741130352020264,6.008309841156006,6.354238033294678,5.656279563903809,5.5528035163879395,5.765961170196533,6.380344867706299,6.101109504699707,5.941778659820557,5.954740047454834,6.857634544372559,6.452754497528076,5.760668754577637,6.146398544311523,6.075870990753174,6.729264736175537,5.991377830505371,5.739130973815918,6.403116226196289
3945455715082854,3852.62,562488,562513,340,315,378.63800000000003,3396,3352,4,0,54,6,23.05,0,0,0,2,4,4,4,4.082442283630371,4.460108757019043,4.477466583251953,4.404305458068848,4.589238166809082,4.789769172668457,5.028566837310791,5.16983699798584,5.211201190948486,5.135891437530518,5.567868709564209,5.628333568572998,5.401164531707764,5.397494792938232,5.548595905303955,5.951175689697266,5.4445977210998535,5.338010787963867,5.5175371170043945,5.567861557006836,5.500341415405273,5.285799026489258,5.8020172119140625,5.563490867614746,5.525464057922363,5.496735572814941,5.427262306213379,5.414654731750488,5.625901222229004,5.496121883392334,5.527535915374756,5.450877666473389,5.395467281341553,5.689132213592529,5.433157920837402,5.575049877166748
3936652101211734,1462.13,254412,254436,30,6,153165.0,270838,181608,1,1,80,6,16.0166666667,0,1,0,3,3,3,3,3.0629234313964844,3.3306174278259277,3.4113011360168457,3.5468149185180664,3.535475254058838,3.5340187549591064,3.524627208709717,3.5084850788116455,3.5254223346710205,3.5949127674102783,3.4952826499938965,3.5567421913146973,3.498155355453491,3.450652599334717,3.5026161670684814,3.535933017730713,3.4923095703125,3.4681589603424072,3.5136289596557617,3.589698314666748,3.5754148960113525,3.5292208194732666,3.5781755447387695,3.5595972537994385,3.579413414001465,3.636183261871338,3.4845688343048096,3.58689284324646,3.5201025009155273,3.5576744079589844,3.5385334491729736,3.5615336894989014,3.547276020050049,3.594855546951294,3.6212010383605957,3.5936172008514404
3874764840349094,65.5145,18577,18617,117,77,2160.24,3714,3320,1,1,36,4,21.383333333299998,1,0,0,3,3,3,3,3.097158670425415,3.530017852783203,3.705566644668579,3.763028621673584,3.82185435295105,3.836402416229248,3.9394097328186035,3.9528212547302246,4.115428924560547,4.268557548522949,4.29491662979126,4.539458751678467,4.459933280944824,4.417677402496338,4.4177446365356445,4.4095234870910645,4.412496566772461,4.37615966796875,4.464199066162109,4.421697616577148,4.376055717468262,4.54789400100708,4.396559715270996,4.45120906829834,4.467477798461914,4.382097244262695,4.548877239227295,4.598990440368652,4.631726264953613,4.476955413818359,4.570863246917725,4.5673136711120605,4.7148027420043945,4.419499397277832,4.680878162384033,4.360602378845215
3926883786111703,33.393,4911,4957,120,74,495.35699999999997,1665,1541,3,3,97,0,17.0833333333,1,0,0,3,6,6,6,6.140790939331055,6.863814353942871,7.167727947235107,7.282419681549072,7.297512054443359,7.412106037139893,7.437565803527832,7.561702728271484,7.360361099243164,7.640961170196533,7.499117374420166,7.5943145751953125,7.408185005187988,7.4041900634765625,7.5822858810424805,7.609170436859131,7.691727638244629,7.544342994689941,7.574429988861084,7.579154014587402,7.667537689208984,7.889960765838623,7.673545837402344,7.7818121910095215,7.555605411529541,7.4967756271362305,7.703073978424072,7.759277820587158,7.600743293762207,7.607336044311523,7.541105270385742,7.450952053070068,7.5346269607543945,7.6487812995910645,7.623964786529541,7.569096088409424
3896351672275128,3086.86,515824,515842,79,61,7378.68,8087,7304,4,2,141,2,11.0166666667,1,1,0,1,1,1,1,1.0944089889526367,1.5159682035446167,1.6748560667037964,1.7303135395050049,1.8517988920211792,1.9299900531768799,1.8696008920669556,1.8960881233215332,1.9048737287521362,1.874722957611084,1.9471205472946167,1.9964534044265747,2.1092333793640137,1.962269902229309,2.031411647796631,1.9984838962554932,2.024667501449585,1.9604904651641846,2.119945526123047,2.0623228549957275,2.000497341156006,1.9460614919662476,1.879318118095398,1.9288519620895386,2.124516010284424,2.085587739944458,2.058892250061035,2.1847662925720215,2.0299038887023926,2.2115261554718018,2.122457265853882,2.168303966522217,2.1188125610351562,2.1065657138824463,2.0540592670440674,2.1107048988342285
3891673136226416,1711.22,287664,287665,33,32,7298.05,37825,24954,46,11,21,1,13.166666666700001,0,0,0,1,1,1,1,1.1347695589065552,1.6102350950241089,1.7559679746627808,1.808838129043579,1.916220784187317,1.9763422012329102,1.9134904146194458,1.8760210275650024,2.011683940887451,2.03422474861145,2.093174457550049,2.0336503982543945,2.1060760021209717,2.0357728004455566,2.116194725036621,2.070775270462036,2.084686279296875,2.115950584411621,2.1227974891662598,2.055323362350464,2.124386787414551,2.1055922508239746,2.079883575439453,2.1769204139709473,2.151315212249756,2.161065101623535,2.158897638320923,2.127209186553955,2.1116461753845215,2.166020393371582,2.077444076538086,2.1637954711914062,2.100106954574585,2.1461596488952637,2.199098587036133,2.180117607116699
3865925940334919,1.61406,875,883,9,1,35.1027,1065,1036,3,2,270,0,12.0,1,0,0,1,1,1,1,1.1145353317260742,1.398024320602417,1.6227710247039795,1.558648705482483,1.6068435907363892,1.766769528388977,1.6804850101470947,1.713789463043213,1.8560190200805664,1.9761031866073608,2.2141127586364746,2.169929027557373,1.9268991947174072,2.213778495788574,1.90626060962677,1.7340261936187744,1.826055645942688,1.9951919317245483,1.9879119396209717,2.0671439170837402,1.775585412979126,2.1669511795043945,1.8912723064422607,2.0034494400024414,1.8447210788726807,2.020420551300049,2.0266339778900146,1.950345516204834,1.9890234470367432,2.065005302429199,1.9748103618621826,1.7188266515731812,1.8108042478561401,1.7080433368682861,1.8679410219192505,2.02394437789917
3829282290047921,3.3650900000000004,1011,1542,854,323,497.222,2280,1743,3,1,138,0,9.183333333330001,1,0,1,1,1,1,1,1.085310935974121,1.8687191009521484,1.9791463613510132,2.117628574371338,1.883326530456543,2.3776750564575195,2.6307504177093506,2.394043445587158,2.692037343978882,2.836625576019287,2.8583035469055176,2.3256306648254395,2.1693241596221924,3.703004837036133,3.420881748199463,3.93119215965271,2.9903228282928467,2.94303035736084,3.492809772491455,2.500084638595581,3.6809303760528564,3.409356117248535,2.630312204360962,2.7375752925872803,2.884934663772583,2.9051148891448975,3.065397262573242,2.7575342655181885,2.6964657306671143,2.9130868911743164,3.576338291168213,3.0400118827819824,3.674480676651001,3.633246660232544,3.7956736087799072,4.201117038726807
3878604540581879,1462.13,254412,254436,30,6,153165.0,270838,181608,1,1,128,5,11.666666666700001,0,0,0,1,2,2,2,2.065521240234375,2.4165470600128174,2.5367345809936523,2.5836281776428223,2.663302421569824,2.68879771232605,2.7551114559173584,2.6677465438842773,2.6745171546936035,2.7344937324523926,2.7246928215026855,2.7871153354644775,2.748379707336426,2.7432689666748047,2.756870746612549,2.7472620010375977,2.7823588848114014,2.80068302154541,2.8702008724212646,2.8143832683563232,2.8697004318237305,2.9240000247955322,2.880939245223999,2.8612828254699707,2.9160616397857666,2.928582191467285,3.0952272415161133,2.9357988834381104,2.8452084064483643,2.9327433109283447,2.9378607273101807,2.8820676803588867,2.8623433113098145,2.9632859230041504,2.9063122272491455,2.933060646057129
3977158781706604,218.795,63745,64664,3072,2153,39538.5,257413,86313,282,4,289,4,10.6666666667,1,0,0,2,2,2,2,2.073660373687744,2.417921543121338,2.5488967895507812,2.6472432613372803,2.7873196601867676,2.872636556625366,2.882920503616333,2.8986153602600098,2.9834160804748535,2.9472367763519287,2.9746522903442383,2.96771502494812,2.9895548820495605,3.0567803382873535,3.032207489013672,3.0446372032165527,3.0638957023620605,3.004784345626831,3.0172665119171143,2.985140085220337,3.0446765422821045,3.0290443897247314,3.049919605255127,3.0725343227386475,3.1331417560577393,3.1296279430389404,3.0253140926361084,3.079622268676758,3.0638232231140137,3.1422088146209717,3.184075355529785,3.147562026977539,3.0789124965667725,3.0802197456359863,3.067056179046631,3.0739636421203613
3916669304914329,356.548,101550,101581,162,131,25557.2,86519,63775,52,5,309,9,12.6,0,0,0,1,1,1,1,1.0802807807922363,1.430920124053955,1.5522276163101196,1.660997986793518,1.6674662828445435,1.6906977891921997,1.685307502746582,1.7304863929748535,1.7688775062561035,1.7525192499160767,1.741952896118164,1.7473516464233398,1.723924160003662,1.8305282592773438,1.7603507041931152,1.7979029417037964,1.8343321084976196,1.82391357421875,1.889093041419983,1.765432596206665,1.7136790752410889,1.7430354356765747,1.8016984462738037,1.8006665706634521,1.8690744638442993,1.9129341840744019,1.7167620658874512,1.7874906063079834,1.747991681098938,1.8051745891571045,1.8295763731002808,1.8074352741241455,1.7719014883041382,1.8509050607681274,1.8305861949920654,1.904532790184021
3948905157148949,0.361417,64,140,123,47,13.7542,160,163,20,2,369,0,11.5,1,1,0,3,4,4,4,4.204253673553467,6.323641777038574,5.888572692871094,6.153822898864746,7.305169105529785,7.826787948608398,7.41330623626709,7.3895416259765625,7.573770523071289,7.718840599060059,8.711613655090332,8.011310577392578,7.440882205963135,7.998459815979004,8.916291236877441,6.921079158782959,6.9929399490356445,7.874338626861572,7.085137844085693,7.570880889892578,7.121699810028076,7.352689266204834,6.564262390136719,7.165895462036133,7.231103897094727,6.7148661613464355,7.682907581329346,6.727182865142822,6.908395290374756,6.5865092277526855,7.427234649658203,7.552890777587891,6.676229000091553,6.644327640533447,7.323088645935059,6.681773662567139
3950033453801753,134.257,47439,48762,3025,1702,28103.3,96782,37337,184,4,20,6,14.2166666667,1,0,0,1,2,2,2,2.190533399581909,3.229044198989868,3.46781849861145,3.407634735107422,3.7986855506896973,4.482661724090576,4.061615943908691,3.922423839569092,3.898364305496216,3.837831497192383,3.831597089767456,4.093975067138672,3.8203043937683105,4.464701175689697,4.83345890045166,4.888040065765381,4.608493804931641,5.244673728942871,3.888578414916992,4.628651142120361,4.013201713562012,4.0570292472839355,4.800534725189209,4.445198059082031,4.537041187286377,4.209463596343994,4.751421928405762,4.657192230224609,4.120344638824463,4.216330528259277,4.607665061950684,4.433061122894287,3.9552078247070312,4.744313716888428,4.755622863769531,4.860931873321533
3891334454489703,194.956,16954,17014,303,243,5.37881,143,51,0,0,254,6,14.7333333333,1,0,0,1,1,1,1,1.1336169242858887,1.7442735433578491,1.7579560279846191,1.9139772653579712,1.9074162244796753,2.0979485511779785,2.114985466003418,2.0151734352111816,2.3217616081237793,2.215169906616211,2.2949652671813965,2.4614646434783936,2.252427577972412,2.432546615600586,2.867928981781006,2.7249748706817627,3.0760557651519775,2.8961431980133057,2.6568236351013184,2.82537579536438,3.0317211151123047,3.205251693725586,3.033682107925415,3.1063127517700195,3.617520570755005,3.051760196685791,2.8226397037506104,3.0891001224517822,3.6923904418945312,3.053018569946289,3.1158456802368164,4.2405524253845215,3.415818214416504,3.2911274433135986,3.1647794246673584,3.3491339683532715
3832767513566003,1.58206,540,635,175,80,207.34900000000002,1911,1532,6,1,262,7,0.0,1,0,1,2,2,2,2,2.0655934810638428,2.136054754257202,2.012178897857666,2.1122241020202637,2.2889351844787598,2.460226058959961,2.6985585689544678,3.1017558574676514,3.4078316688537598,3.3242385387420654,3.0332083702087402,3.083165168762207,2.6222143173217773,3.064117193222046,3.136256456375122,3.125014066696167,3.4126691818237305,3.01786732673645,3.223223924636841,2.7237699031829834,3.3007359504699707,2.4600656032562256,2.995295286178589,3.4294731616973877,3.3372812271118164,3.7387919425964355,2.7092809677124023,3.16340970993042,3.0672054290771484,3.139521360397339,3.239525079727173,3.20403790473938,3.2937772274017334,3.396186590194702,3.237555503845215,3.483715772628784
